Date,Temperature,Precipitation,ID_Time,Time
2024-01-01,7.7,0.2,0,0:00:00
2024-01-01,7.8,0.1,1,1:00:00
2024-01-01,7.7,0,2,2:00:00
2024-01-01,7.6,0.2,3,3:00:00
2024-01-01,7.2,0.2,4,4:00:00
2024-01-01,7.4,0,5,5:00:00
2024-01-01,6.9,0,6,6:00:00
2024-01-01,6.7,0,7,7:00:00
2024-01-01,7,0.2,8,8:00:00
2024-01-01,7,0.2,9,9:00:00
2024-01-01,6.9,0.1,10,10:00:00
2024-01-01,7.1,0.1,11,11:00:00
2024-01-01,7.2,0,12,12:00:00
2024-01-01,7.6,0.1,13,13:00:00
2024-01-01,7.8,0.2,14,14:00:00
2024-01-01,8,0,15,15:00:00
2024-01-01,7.9,0,16,16:00:00
2024-01-01,7.4,0,17,17:00:00
2024-01-01,6.8,0,18,18:00:00
2024-01-01,6.5,0,19,19:00:00
2024-01-01,6.5,0,20,20:00:00
2024-01-01,5.9,0,21,21:00:00
2024-01-01,5.9,0,22,22:00:00
2024-01-01,5.7,0,23,23:00:00
2024-01-02,5.3,0,0,0:00:00
2024-01-02,5.5,0,1,1:00:00
2024-01-02,5.6,0.1,2,2:00:00
2024-01-02,5.8,0.3,3,3:00:00
2024-01-02,5.9,0.6,4,4:00:00
2024-01-02,6.2,1.3,5,5:00:00
2024-01-02,6.4,0.7,6,6:00:00
2024-01-02,6.3,1.4,7,7:00:00
2024-01-02,6.8,1.6,8,8:00:00
2024-01-02,6.9,0.3,9,9:00:00
2024-01-02,7.6,0,10,10:00:00
2024-01-02,9.1,0,11,11:00:00
2024-01-02,9.9,0,12,12:00:00
2024-01-02,10.4,0,13,13:00:00
2024-01-02,10.6,0,14,14:00:00
2024-01-02,10.4,0.1,15,15:00:00
2024-01-02,10.4,1.2,16,16:00:00
2024-01-02,10.4,0.8,17,17:00:00
2024-01-02,9.7,1.6,18,18:00:00
2024-01-02,9.4,1.8,19,19:00:00
2024-01-02,9.9,2.9,20,20:00:00
2024-01-02,10,0.8,21,21:00:00
2024-01-02,10.4,2.2,22,22:00:00
2024-01-02,11.1,0.3,23,23:00:00
2024-01-03,10.2,0.6,0,0:00:00
2024-01-03,9.7,0.4,1,1:00:00
2024-01-03,9.1,0.4,2,2:00:00
2024-01-03,8.4,0.5,3,3:00:00
2024-01-03,8.1,0.4,4,4:00:00
2024-01-03,8.6,0.1,5,5:00:00
2024-01-03,9.1,0.3,6,6:00:00
2024-01-03,9.2,0,7,7:00:00
2024-01-03,9.6,0,8,8:00:00
2024-01-03,9.2,0,9,9:00:00
2024-01-03,8.8,0,10,10:00:00
2024-01-03,9.1,0,11,11:00:00
2024-01-03,9.1,0,12,12:00:00
2024-01-03,9.3,0,13,13:00:00
2024-01-03,9.2,0.4,14,14:00:00
2024-01-03,9.1,0.1,15,15:00:00
2024-01-03,8.6,0.6,16,16:00:00
2024-01-03,8.7,0.1,17,17:00:00
2024-01-03,8.5,0.1,18,18:00:00
2024-01-03,8.4,0.1,19,19:00:00
2024-01-03,8.1,0.2,20,20:00:00
2024-01-03,7.9,0.2,21,21:00:00
2024-01-03,7.9,0.1,22,22:00:00
2024-01-03,7.8,0.9,23,23:00:00
2024-01-04,7.4,0,0,0:00:00
2024-01-04,7.2,0,1,1:00:00
2024-01-04,6.8,0,2,2:00:00
2024-01-04,6.2,0,3,3:00:00
2024-01-04,5.8,0,4,4:00:00
2024-01-04,5.4,0,5,5:00:00
2024-01-04,4.8,0,6,6:00:00
2024-01-04,4.2,0,7,7:00:00
2024-01-04,4.2,0,8,8:00:00
2024-01-04,4,0,9,9:00:00
2024-01-04,3.7,0,10,10:00:00
2024-01-04,3.8,0,11,11:00:00
2024-01-04,4,0,12,12:00:00
2024-01-04,4.2,0,13,13:00:00
2024-01-04,4.6,0,14,14:00:00
2024-01-04,4.7,0,15,15:00:00
2024-01-04,4.7,0,16,16:00:00
2024-01-04,4.6,0,17,17:00:00
2024-01-04,4.2,0,18,18:00:00
2024-01-04,4,0.1,19,19:00:00
2024-01-04,3.7,0.1,20,20:00:00
2024-01-04,3.4,0.1,21,21:00:00
2024-01-04,3.2,0,22,22:00:00
2024-01-04,3,0,23,23:00:00
2024-01-05,3,0,0,0:00:00
2024-01-05,2.8,0,1,1:00:00
2024-01-05,2.8,0.2,2,2:00:00
2024-01-05,2.8,0.1,3,3:00:00
2024-01-05,2.7,0.7,4,4:00:00
2024-01-05,2.9,0.2,5,5:00:00
2024-01-05,3,0.1,6,6:00:00
2024-01-05,3.3,0,7,7:00:00
2024-01-05,3.5,0,8,8:00:00
2024-01-05,3.8,0,9,9:00:00
2024-01-05,3.9,0.1,10,10:00:00
2024-01-05,4.4,2.2,11,11:00:00
2024-01-05,4.9,1.2,12,12:00:00
2024-01-05,5.8,1.2,13,13:00:00
2024-01-05,6.8,0.2,14,14:00:00
2024-01-05,6.1,0.7,15,15:00:00
2024-01-05,5.8,0.6,16,16:00:00
2024-01-05,5.8,0.9,17,17:00:00
2024-01-05,5.7,0.9,18,18:00:00
2024-01-05,5.3,0.1,19,19:00:00
2024-01-05,5.2,0.1,20,20:00:00
2024-01-05,5.1,0.1,21,21:00:00
2024-01-05,4.8,0,22,22:00:00
2024-01-05,3.7,0,23,23:00:00
2024-01-06,3,0,0,0:00:00
2024-01-06,2.3,0.1,1,1:00:00
2024-01-06,2.1,0.1,2,2:00:00
2024-01-06,1.7,0,3,3:00:00
2024-01-06,1.5,0,4,4:00:00
2024-01-06,1.1,0.1,5,5:00:00
2024-01-06,0.9,0.1,6,6:00:00
2024-01-06,0.6,0.1,7,7:00:00
2024-01-06,0.4,0.1,8,8:00:00
2024-01-06,0.3,0,9,9:00:00
2024-01-06,0.3,0,10,10:00:00
2024-01-06,0.6,0,11,11:00:00
2024-01-06,0.6,0,12,12:00:00
2024-01-06,0.8,0,13,13:00:00
2024-01-06,0.5,0,14,14:00:00
2024-01-06,0.3,0.1,15,15:00:00
2024-01-06,0.3,0.2,16,16:00:00
2024-01-06,0.1,0.1,17,17:00:00
2024-01-06,-0.2,0.1,18,18:00:00
2024-01-06,-0.5,0.4,19,19:00:00
2024-01-06,-0.4,0.2,20,20:00:00
2024-01-06,-0.3,0.1,21,21:00:00
2024-01-06,-0.4,0,22,22:00:00
2024-01-06,-0.4,0.1,23,23:00:00
2024-01-07,-0.4,0,0,0:00:00
2024-01-07,-0.6,0,1,1:00:00
2024-01-07,-0.6,0,2,2:00:00
2024-01-07,-0.7,0,3,3:00:00
2024-01-07,-0.8,0,4,4:00:00
2024-01-07,-0.9,0,5,5:00:00
2024-01-07,-1.1,0,6,6:00:00
2024-01-07,-1.3,0,7,7:00:00
2024-01-07,-1.3,0,8,8:00:00
2024-01-07,-1.3,0,9,9:00:00
2024-01-07,-1.6,0,10,10:00:00
2024-01-07,-1.1,0,11,11:00:00
2024-01-07,-0.8,0,12,12:00:00
2024-01-07,-0.2,0,13,13:00:00
2024-01-07,0.4,0,14,14:00:00
2024-01-07,0.4,0,15,15:00:00
2024-01-07,-0.2,0,16,16:00:00
2024-01-07,-0.5,0,17,17:00:00
2024-01-07,-0.9,0,18,18:00:00
2024-01-07,-1.4,0,19,19:00:00
2024-01-07,-1.9,0,20,20:00:00
2024-01-07,-2.3,0,21,21:00:00
2024-01-07,-2.3,0,22,22:00:00
2024-01-07,-2.8,0,23,23:00:00
2024-01-08,-2.5,0,0,0:00:00
2024-01-08,-2.7,0,1,1:00:00
2024-01-08,-2.9,0,2,2:00:00
2024-01-08,-2.9,0,3,3:00:00
2024-01-08,-2.7,0,4,4:00:00
2024-01-08,-2.2,0,5,5:00:00
2024-01-08,-2.5,0,6,6:00:00
2024-01-08,-2.7,0,7,7:00:00
2024-01-08,-2.2,0,8,8:00:00
2024-01-08,-2.2,0,9,9:00:00
2024-01-08,-2.2,0,10,10:00:00
2024-01-08,-1.5,0,11,11:00:00
2024-01-08,-1.1,0,12,12:00:00
2024-01-08,-0.8,0,13,13:00:00
2024-01-08,-0.6,0,14,14:00:00
2024-01-08,-0.3,0,15,15:00:00
2024-01-08,-0.7,0,16,16:00:00
2024-01-08,-1,0,17,17:00:00
2024-01-08,-1.5,0,18,18:00:00
2024-01-08,-1.7,0,19,19:00:00
2024-01-08,-1.8,0,20,20:00:00
2024-01-08,-2,0,21,21:00:00
2024-01-08,-2.4,0,22,22:00:00
2024-01-08,-2.5,0,23,23:00:00
2024-01-09,-2.7,0,0,0:00:00
2024-01-09,-3,0,1,1:00:00
2024-01-09,-3.3,0,2,2:00:00
2024-01-09,-3.7,0,3,3:00:00
2024-01-09,-4.1,0,4,4:00:00
2024-01-09,-4.3,0,5,5:00:00
2024-01-09,-4.6,0,6,6:00:00
2024-01-09,-4.8,0,7,7:00:00
2024-01-09,-5.2,0,8,8:00:00
2024-01-09,-5.5,0,9,9:00:00
2024-01-09,-5.8,0,10,10:00:00
2024-01-09,-5.5,0,11,11:00:00
2024-01-09,-4.8,0,12,12:00:00
2024-01-09,-4,0,13,13:00:00
2024-01-09,-2.7,0,14,14:00:00
2024-01-09,-2.3,0,15,15:00:00
2024-01-09,-2.3,0,16,16:00:00
2024-01-09,-2.2,0,17,17:00:00
2024-01-09,-3,0,18,18:00:00
2024-01-09,-3.6,0,19,19:00:00
2024-01-09,-3.8,0,20,20:00:00
2024-01-09,-4.3,0,21,21:00:00
2024-01-09,-4.6,0,22,22:00:00
2024-01-09,-4.7,0,23,23:00:00
2024-01-10,-4.7,0,0,0:00:00
2024-01-10,-4.8,0,1,1:00:00
2024-01-10,-5,0,2,2:00:00
2024-01-10,-5,0,3,3:00:00
2024-01-10,-5.1,0,4,4:00:00
2024-01-10,-5.2,0,5,5:00:00
2024-01-10,-5.2,0,6,6:00:00
2024-01-10,-5.2,0,7,7:00:00
2024-01-10,-5.3,0,8,8:00:00
2024-01-10,-5.4,0,9,9:00:00
2024-01-10,-5.5,0,10,10:00:00
2024-01-10,-5.1,0,11,11:00:00
2024-01-10,-4.1,0,12,12:00:00
2024-01-10,-3.2,0,13,13:00:00
2024-01-10,-1.8,0,14,14:00:00
2024-01-10,-1.4,0,15,15:00:00
2024-01-10,-1.5,0,16,16:00:00
2024-01-10,-1.6,0,17,17:00:00
2024-01-10,-2.7,0,18,18:00:00
2024-01-10,-3.3,0,19,19:00:00
2024-01-10,-3.8,0,20,20:00:00
2024-01-10,-4.3,0,21,21:00:00
2024-01-10,-4.8,0,22,22:00:00
2024-01-10,-5.2,0,23,23:00:00
2024-01-11,-5.4,0,0,0:00:00
2024-01-11,-5.6,0,1,1:00:00
2024-01-11,-5.8,0,2,2:00:00
2024-01-11,-5.9,0,3,3:00:00
2024-01-11,-6.1,0,4,4:00:00
2024-01-11,-6.4,0,5,5:00:00
2024-01-11,-6.4,0,6,6:00:00
2024-01-11,-6.5,0,7,7:00:00
2024-01-11,-6.4,0,8,8:00:00
2024-01-11,-5.7,0,9,9:00:00
2024-01-11,-4.4,0,10,10:00:00
2024-01-11,-3,0,11,11:00:00
2024-01-11,-1.9,0,12,12:00:00
2024-01-11,-0.7,0,13,13:00:00
2024-01-11,0.4,0,14,14:00:00
2024-01-11,0.9,0,15,15:00:00
2024-01-11,1,0,16,16:00:00
2024-01-11,0.7,0,17,17:00:00
2024-01-11,0.6,0,18,18:00:00
2024-01-11,0.6,0,19,19:00:00
2024-01-11,0.2,0,20,20:00:00
2024-01-11,0.1,0,21,21:00:00
2024-01-11,-0.4,0,22,22:00:00
2024-01-11,-0.8,0,23,23:00:00
2024-01-12,-0.6,0,0,0:00:00
2024-01-12,-0.4,0,1,1:00:00
2024-01-12,-0.3,0,2,2:00:00
2024-01-12,-0.1,0,3,3:00:00
2024-01-12,-0.1,0,4,4:00:00
2024-01-12,0.6,0,5,5:00:00
2024-01-12,0.5,0,6,6:00:00
2024-01-12,0.6,0,7,7:00:00
2024-01-12,0.9,0,8,8:00:00
2024-01-12,1,0,9,9:00:00
2024-01-12,1.2,0,10,10:00:00
2024-01-12,1.6,0,11,11:00:00
2024-01-12,2.3,0,12,12:00:00
2024-01-12,3,0,13,13:00:00
2024-01-12,3.7,0,14,14:00:00
2024-01-12,4,0,15,15:00:00
2024-01-12,4,0,16,16:00:00
2024-01-12,3.5,0,17,17:00:00
2024-01-12,3.2,0,18,18:00:00
2024-01-12,2.9,0,19,19:00:00
2024-01-12,2.8,0,20,20:00:00
2024-01-12,2.7,0,21,21:00:00
2024-01-12,2.5,0,22,22:00:00
2024-01-12,2.5,0,23,23:00:00
2024-01-13,2.3,0,0,0:00:00
2024-01-13,2.2,0,1,1:00:00
2024-01-13,2.3,0,2,2:00:00
2024-01-13,2.5,0,3,3:00:00
2024-01-13,2.4,0,4,4:00:00
2024-01-13,2.3,0,5,5:00:00
2024-01-13,2.5,0,6,6:00:00
2024-01-13,2.6,0,7,7:00:00
2024-01-13,2.7,0,8,8:00:00
2024-01-13,2.7,0.1,9,9:00:00
2024-01-13,3,0,10,10:00:00
2024-01-13,3.5,0,11,11:00:00
2024-01-13,3.5,0,12,12:00:00
2024-01-13,3.6,0,13,13:00:00
2024-01-13,3.8,0,14,14:00:00
2024-01-13,4.1,0,15,15:00:00
2024-01-13,4.2,0,16,16:00:00
2024-01-13,4.2,0,17,17:00:00
2024-01-13,4.1,0,18,18:00:00
2024-01-13,4.1,0,19,19:00:00
2024-01-13,4,0,20,20:00:00
2024-01-13,3.8,0,21,21:00:00
2024-01-13,3.8,0,22,22:00:00
2024-01-13,3.6,0,23,23:00:00
2024-01-14,3.5,0,0,0:00:00
2024-01-14,3.7,0.1,1,1:00:00
2024-01-14,3.9,0.2,2,2:00:00
2024-01-14,3.5,0,3,3:00:00
2024-01-14,3.1,0,4,4:00:00
2024-01-14,3.2,0,5,5:00:00
2024-01-14,3.5,0.1,6,6:00:00
2024-01-14,3.3,0,7,7:00:00
2024-01-14,3.2,0.1,8,8:00:00
2024-01-14,2.8,0,9,9:00:00
2024-01-14,2.8,0,10,10:00:00
2024-01-14,3.2,0.1,11,11:00:00
2024-01-14,3.6,0,12,12:00:00
2024-01-14,4.2,0,13,13:00:00
2024-01-14,4.4,0,14,14:00:00
2024-01-14,4.6,0,15,15:00:00
2024-01-14,4.2,0,16,16:00:00
2024-01-14,2.8,0.3,17,17:00:00
2024-01-14,2.5,0,18,18:00:00
2024-01-14,2,0.1,19,19:00:00
2024-01-14,1.8,0.2,20,20:00:00
2024-01-14,2.7,0.2,21,21:00:00
2024-01-14,2.5,0.3,22,22:00:00
2024-01-14,2.3,0.2,23,23:00:00
2024-01-15,2.1,0.2,0,0:00:00
2024-01-15,1.8,0,1,1:00:00
2024-01-15,1.3,0,2,2:00:00
2024-01-15,0.9,0,3,3:00:00
2024-01-15,1.1,0,4,4:00:00
2024-01-15,1.4,0,5,5:00:00
2024-01-15,1.7,0,6,6:00:00
2024-01-15,1.6,0,7,7:00:00
2024-01-15,1.4,0,8,8:00:00
2024-01-15,1.4,0,9,9:00:00
2024-01-15,1.3,0,10,10:00:00
2024-01-15,1.4,0,11,11:00:00
2024-01-15,2,0,12,12:00:00
2024-01-15,2.4,0.3,13,13:00:00
2024-01-15,2.3,0.3,14,14:00:00
2024-01-15,2.3,0.3,15,15:00:00
2024-01-15,2.2,0.4,16,16:00:00
2024-01-15,1.6,0,17,17:00:00
2024-01-15,1.6,0,18,18:00:00
2024-01-15,1.4,0.1,19,19:00:00
2024-01-15,0.9,0,20,20:00:00
2024-01-15,1,0,21,21:00:00
2024-01-15,0.9,0,22,22:00:00
2024-01-15,0.8,0,23,23:00:00
2024-01-16,0.6,0,0,0:00:00
2024-01-16,0.1,0,1,1:00:00
2024-01-16,0,0,2,2:00:00
2024-01-16,-0.2,0,3,3:00:00
2024-01-16,-0.3,0,4,4:00:00
2024-01-16,-1.2,0,5,5:00:00
2024-01-16,-1.1,0,6,6:00:00
2024-01-16,-1,0,7,7:00:00
2024-01-16,-0.9,0,8,8:00:00
2024-01-16,-1.2,0,9,9:00:00
2024-01-16,-1.1,0,10,10:00:00
2024-01-16,-0.5,0,11,11:00:00
2024-01-16,-0.1,0,12,12:00:00
2024-01-16,0.4,0,13,13:00:00
2024-01-16,0.6,0.1,14,14:00:00
2024-01-16,1,0,15,15:00:00
2024-01-16,0.9,0,16,16:00:00
2024-01-16,0.8,0,17,17:00:00
2024-01-16,0.3,0,18,18:00:00
2024-01-16,0,0,19,19:00:00
2024-01-16,-0.4,0,20,20:00:00
2024-01-16,-0.6,0,21,21:00:00
2024-01-16,-0.8,0,22,22:00:00
2024-01-16,-0.7,0,23,23:00:00
2024-01-17,-0.9,0,0,0:00:00
2024-01-17,-1.1,0,1,1:00:00
2024-01-17,-1.1,0,2,2:00:00
2024-01-17,-1.4,0,3,3:00:00
2024-01-17,-1.6,0,4,4:00:00
2024-01-17,-1.6,0,5,5:00:00
2024-01-17,-1.9,0,6,6:00:00
2024-01-17,-2,0,7,7:00:00
2024-01-17,-2,0,8,8:00:00
2024-01-17,-2.2,0,9,9:00:00
2024-01-17,-2.5,0,10,10:00:00
2024-01-17,-2.4,0,11,11:00:00
2024-01-17,-1.9,0,12,12:00:00
2024-01-17,-1.2,0,13,13:00:00
2024-01-17,-0.9,0,14,14:00:00
2024-01-17,-0.6,0,15,15:00:00
2024-01-17,-0.5,0,16,16:00:00
2024-01-17,-0.7,0,17,17:00:00
2024-01-17,-0.8,0,18,18:00:00
2024-01-17,-0.9,0,19,19:00:00
2024-01-17,-1.2,0,20,20:00:00
2024-01-17,-1.5,0,21,21:00:00
2024-01-17,-1.6,0,22,22:00:00
2024-01-17,-1.8,0,23,23:00:00
2024-01-18,-2,0,0,0:00:00
2024-01-18,-1.6,0,1,1:00:00
2024-01-18,-2.2,0,2,2:00:00
2024-01-18,-2.2,0,3,3:00:00
2024-01-18,-2.5,0,4,4:00:00
2024-01-18,-3.4,0,5,5:00:00
2024-01-18,-3.5,0,6,6:00:00
2024-01-18,-3.6,0,7,7:00:00
2024-01-18,-4.2,0,8,8:00:00
2024-01-18,-3.9,0,9,9:00:00
2024-01-18,-4.1,0,10,10:00:00
2024-01-18,-3.3,0,11,11:00:00
2024-01-18,-1.6,0,12,12:00:00
2024-01-18,0,0,13,13:00:00
2024-01-18,1.2,0.1,14,14:00:00
2024-01-18,2.1,0,15,15:00:00
2024-01-18,2.2,0,16,16:00:00
2024-01-18,1.2,0,17,17:00:00
2024-01-18,0.3,0,18,18:00:00
2024-01-18,-0.1,0,19,19:00:00
2024-01-18,-1.5,0,20,20:00:00
2024-01-18,-1.8,0,21,21:00:00
2024-01-18,-1.8,0,22,22:00:00
2024-01-18,-1.7,0,23,23:00:00
2024-01-19,-1.5,0,0,0:00:00
2024-01-19,-0.9,0.2,1,1:00:00
2024-01-19,-1,0.2,2,2:00:00
2024-01-19,-1.2,0,3,3:00:00
2024-01-19,-1.6,0.1,4,4:00:00
2024-01-19,-1.5,0.1,5,5:00:00
2024-01-19,-1.4,0,6,6:00:00
2024-01-19,-1.5,0,7,7:00:00
2024-01-19,-1.8,0,8,8:00:00
2024-01-19,-1.9,0,9,9:00:00
2024-01-19,-1.8,0.2,10,10:00:00
2024-01-19,-1.3,0,11,11:00:00
2024-01-19,-0.2,0,12,12:00:00
2024-01-19,1,0,13,13:00:00
2024-01-19,2.2,0,14,14:00:00
2024-01-19,2.6,0,15,15:00:00
2024-01-19,2.5,0,16,16:00:00
2024-01-19,2.7,0,17,17:00:00
2024-01-19,1.7,0,18,18:00:00
2024-01-19,1.2,0,19,19:00:00
2024-01-19,1.1,0,20,20:00:00
2024-01-19,0.9,0,21,21:00:00
2024-01-19,0.7,0,22,22:00:00
2024-01-19,0.6,0,23,23:00:00
2024-01-20,0.5,0,0,0:00:00
2024-01-20,0.4,0,1,1:00:00
2024-01-20,0.3,0,2,2:00:00
2024-01-20,0.2,0,3,3:00:00
2024-01-20,0.1,0,4,4:00:00
2024-01-20,-0.2,0,5,5:00:00
2024-01-20,-0.3,0,6,6:00:00
2024-01-20,-0.6,0,7,7:00:00
2024-01-20,-1,0,8,8:00:00
2024-01-20,-1.3,0,9,9:00:00
2024-01-20,-1.2,0,10,10:00:00
2024-01-20,-0.8,0,11,11:00:00
2024-01-20,-0.3,0,12,12:00:00
2024-01-20,0.5,0,13,13:00:00
2024-01-20,1.4,0,14,14:00:00
2024-01-20,1.7,0,15,15:00:00
2024-01-20,1.9,0,16,16:00:00
2024-01-20,1.1,0,17,17:00:00
2024-01-20,0.2,0,18,18:00:00
2024-01-20,-0.1,0,19,19:00:00
2024-01-20,-0.2,0,20,20:00:00
2024-01-20,-0.3,0,21,21:00:00
2024-01-20,-0.2,0,22,22:00:00
2024-01-20,-0.2,0,23,23:00:00
2024-01-21,-0.2,0,0,0:00:00
2024-01-21,-0.2,0,1,1:00:00
2024-01-21,0.2,0,2,2:00:00
2024-01-21,0.3,0,3,3:00:00
2024-01-21,0.6,0,4,4:00:00
2024-01-21,1,0,5,5:00:00
2024-01-21,1,0,6,6:00:00
2024-01-21,1,0,7,7:00:00
2024-01-21,2,0,8,8:00:00
2024-01-21,1.9,0,9,9:00:00
2024-01-21,1.5,0,10,10:00:00
2024-01-21,1.6,0,11,11:00:00
2024-01-21,1.8,0.1,12,12:00:00
2024-01-21,2.4,0,13,13:00:00
2024-01-21,3.1,0.2,14,14:00:00
2024-01-21,3.5,0,15,15:00:00
2024-01-21,3.8,0,16,16:00:00
2024-01-21,4,0,17,17:00:00
2024-01-21,4.1,0,18,18:00:00
2024-01-21,4.1,0,19,19:00:00
2024-01-21,4.2,0,20,20:00:00
2024-01-21,4.4,0,21,21:00:00
2024-01-21,4.6,0,22,22:00:00
2024-01-21,4.9,0,23,23:00:00
2024-01-22,5.2,0,0,0:00:00
2024-01-22,5.8,0.8,1,1:00:00
2024-01-22,6.6,0.6,2,2:00:00
2024-01-22,7.2,0.4,3,3:00:00
2024-01-22,7.8,0.2,4,4:00:00
2024-01-22,8.4,1.2,5,5:00:00
2024-01-22,8.6,1.4,6,6:00:00
2024-01-22,9.2,0.3,7,7:00:00
2024-01-22,9.8,0.1,8,8:00:00
2024-01-22,10.6,0.5,9,9:00:00
2024-01-22,10.5,2.3,10,10:00:00
2024-01-22,10.6,2.4,11,11:00:00
2024-01-22,10.1,1.8,12,12:00:00
2024-01-22,9.7,0.8,13,13:00:00
2024-01-22,10.1,0,14,14:00:00
2024-01-22,9.6,0,15,15:00:00
2024-01-22,9,0,16,16:00:00
2024-01-22,8.9,0,17,17:00:00
2024-01-22,8.2,0,18,18:00:00
2024-01-22,7.8,0,19,19:00:00
2024-01-22,8,0,20,20:00:00
2024-01-22,7.3,0.1,21,21:00:00
2024-01-22,7.1,0.1,22,22:00:00
2024-01-22,7,0.1,23,23:00:00
2024-01-23,6.8,0.1,0,0:00:00
2024-01-23,6.7,0.1,1,1:00:00
2024-01-23,6.7,0.3,2,2:00:00
2024-01-23,6.7,0,3,3:00:00
2024-01-23,6.4,0,4,4:00:00
2024-01-23,6.2,0,5,5:00:00
2024-01-23,6.1,0,6,6:00:00
2024-01-23,5.9,0,7,7:00:00
2024-01-23,6.4,0,8,8:00:00
2024-01-23,6.2,0,9,9:00:00
2024-01-23,5.9,0,10,10:00:00
2024-01-23,6.1,0,11,11:00:00
2024-01-23,6.5,0,12,12:00:00
2024-01-23,7,0,13,13:00:00
2024-01-23,7.6,0,14,14:00:00
2024-01-23,7.7,0,15,15:00:00
2024-01-23,7.3,0,16,16:00:00
2024-01-23,7.2,0,17,17:00:00
2024-01-23,6.8,0.2,18,18:00:00
2024-01-23,6.8,0.8,19,19:00:00
2024-01-23,7.1,0.6,20,20:00:00
2024-01-23,7.3,0.6,21,21:00:00
2024-01-23,7.6,0.7,22,22:00:00
2024-01-23,8.5,0.7,23,23:00:00
2024-01-24,9.5,1.3,0,0:00:00
2024-01-24,10.9,0,1,1:00:00
2024-01-24,11.8,0,2,2:00:00
2024-01-24,12.4,0,3,3:00:00
2024-01-24,12.1,0,4,4:00:00
2024-01-24,12.1,0.1,5,5:00:00
2024-01-24,11.4,0,6,6:00:00
2024-01-24,10.9,0,7,7:00:00
2024-01-24,10.8,0,8,8:00:00
2024-01-24,9.9,0,9,9:00:00
2024-01-24,9.6,0,10,10:00:00
2024-01-24,10.1,0,11,11:00:00
2024-01-24,10.1,0,12,12:00:00
2024-01-24,10.1,0,13,13:00:00
2024-01-24,10.1,0,14,14:00:00
2024-01-24,9.6,0,15,15:00:00
2024-01-24,9.4,0,16,16:00:00
2024-01-24,9.2,0,17,17:00:00
2024-01-24,8.6,0,18,18:00:00
2024-01-24,8.2,0,19,19:00:00
2024-01-24,8.1,0,20,20:00:00
2024-01-24,7.7,0,21,21:00:00
2024-01-24,7.2,0,22,22:00:00
2024-01-24,7.1,0,23,23:00:00
2024-01-25,6.8,0,0,0:00:00
2024-01-25,6.4,0,1,1:00:00
2024-01-25,6.8,0,2,2:00:00
2024-01-25,6.3,0,3,3:00:00
2024-01-25,5.7,0,4,4:00:00
2024-01-25,5.6,0,5,5:00:00
2024-01-25,5,0,6,6:00:00
2024-01-25,4.6,0,7,7:00:00
2024-01-25,4,0,8,8:00:00
2024-01-25,3.6,0,9,9:00:00
2024-01-25,3.5,0,10,10:00:00
2024-01-25,4.1,0,11,11:00:00
2024-01-25,4.9,0,12,12:00:00
2024-01-25,5.9,0,13,13:00:00
2024-01-25,6.9,0,14,14:00:00
2024-01-25,7.4,0,15,15:00:00
2024-01-25,7.6,0,16,16:00:00
2024-01-25,7.3,0,17,17:00:00
2024-01-25,6.8,0,18,18:00:00
2024-01-25,6.4,0,19,19:00:00
2024-01-25,6.7,0,20,20:00:00
2024-01-25,6.8,0,21,21:00:00
2024-01-25,6.8,0,22,22:00:00
2024-01-25,7.1,0.2,23,23:00:00
2024-01-26,7.3,0,0,0:00:00
2024-01-26,7.8,0,1,1:00:00
2024-01-26,7.9,0,2,2:00:00
2024-01-26,8.4,0,3,3:00:00
2024-01-26,8.8,0,4,4:00:00
2024-01-26,9.1,0,5,5:00:00
2024-01-26,9.2,0,6,6:00:00
2024-01-26,9.5,0.1,7,7:00:00
2024-01-26,10.2,0.2,8,8:00:00
2024-01-26,10.2,1.4,9,9:00:00
2024-01-26,10.3,1.9,10,10:00:00
2024-01-26,10.5,0,11,11:00:00
2024-01-26,9.8,1.3,12,12:00:00
2024-01-26,8.6,0.4,13,13:00:00
2024-01-26,8.1,0,14,14:00:00
2024-01-26,7.8,0.1,15,15:00:00
2024-01-26,7.7,0.1,16,16:00:00
2024-01-26,7.3,0,17,17:00:00
2024-01-26,6.7,0,18,18:00:00
2024-01-26,6,0,19,19:00:00
2024-01-26,5.8,0,20,20:00:00
2024-01-26,5.2,0,21,21:00:00
2024-01-26,4.5,0,22,22:00:00
2024-01-26,4,0,23,23:00:00
2024-01-27,3.6,0,0,0:00:00
2024-01-27,3.3,0,1,1:00:00
2024-01-27,3.1,0,2,2:00:00
2024-01-27,3,0,3,3:00:00
2024-01-27,2.8,0,4,4:00:00
2024-01-27,2.5,0,5,5:00:00
2024-01-27,2.2,0,6,6:00:00
2024-01-27,2,0,7,7:00:00
2024-01-27,2,0,8,8:00:00
2024-01-27,1.9,0,9,9:00:00
2024-01-27,1.7,0,10,10:00:00
2024-01-27,2.7,0,11,11:00:00
2024-01-27,4,0,12,12:00:00
2024-01-27,5.2,0,13,13:00:00
2024-01-27,6.9,0,14,14:00:00
2024-01-27,7.3,0,15,15:00:00
2024-01-27,7.4,0,16,16:00:00
2024-01-27,7.4,0,17,17:00:00
2024-01-27,5.9,0,18,18:00:00
2024-01-27,4.7,0,19,19:00:00
2024-01-27,3.3,0,20,20:00:00
2024-01-27,2.7,0,21,21:00:00
2024-01-27,2.2,0,22,22:00:00
